0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	109	0	0	0
0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	11	0	0	0	0
1	0	0	0	0	2	0	413	0	0	0	0	0	0	0	2	0	0	0	0
3	29	0	4	0	13	0	607	0	2	0	0	0	0	11	26	32	25	0	1
26	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	0
6	77	0	11	0	6	0	521	2	3	0	1	0	0	4	61	17	23	0	2
0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	7	0	31	0	0
0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	9	0	0	0	0
4	26	0	9	0	5	0	126	0	2	0	0	2	0	5	31	13	23	0	0
0	0	0	0	0	67	0	0	3	0	0	0	0	0	0	12	0	0	0	0
357	501	101	139	0	380	29	681	85	25	14	6	102	14	173	606	415	349	0	208
3	91	0	7	0	19	0	497	0	6	0	0	1	0	8	29	7	36	0	0
0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	4	0	0	0	0
3	42	0	3	0	7	0	125	0	0	0	0	0	2	5	26	13	20	0	0
0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0
4	75	0	13	0	6	1	559	0	0	0	0	1	0	7	21	6	21	0	1
4	24	0	3	0	5	0	503	0	0	0	0	1	0	1	34	6	16	0	0
0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	12	0	0	0	0
1	85	0	10	0	2	0	111	0	0	0	0	0	0	3	39	48	30	0	2
4	89	1	10	0	40	1	1157	1	0	0	0	0	0	6	76	172	21	0	1
1	0	0	0	0	1	0	413	0	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	0	2	0	352	0	0	0	0	0	0	0	0	0	1	0	0
3	85	0	4	0	11	0	238	0	5	0	0	0	0	3	31	18	17	0	1
1	0	0	0	0	1	0	410	0	0	0	0	0	0	0	1	0	0	0	0
4	69	0	5	0	8	0	669	0	0	0	0	0	0	3	29	11	8	0	4
3	66	0	2	0	12	0	857	0	0	0	0	0	0	2	33	37	35	0	4
0	0	0	1	0	0	0	419	0	0	0	0	0	0	0	65	0	1	0	0
2	30	0	1	0	7	0	221	1	1	0	0	0	0	7	27	13	15	0	1
269	560	123	101	0	292	23	36675	37	28	25	2	101	6	140	714	276	555	0	98
1	58	0	4	0	18	0	597	0	0	0	0	0	0	4	37	21	25	0	1
0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	2	0	0	0	1
0	42	0	5	0	5	0	214	1	0	0	0	0	1	4	19	13	9	0	5
0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	6	0	0	0	0
2	38	0	10	0	7	0	678	0	0	0	0	0	0	6	32	9	24	0	2
1	45	0	4	0	13	0	593	0	0	0	0	0	0	5	34	10	11	0	4
0	12	0	0	0	0	0	422	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0
1	18	0	3	0	5	0	498	0	0	0	0	0	1	2	40	25	12	0	13
0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0
5	51	0	3	0	10	0	394	0	0	0	0	0	2	4	50	34	15	0	1
217	346	46	145	0	276	20	684	24	17	13	2	96	16	142	627	237	392	0	83
0	104	0	6	0	30	0	346	0	0	0	0	0	0	3	12	21	8	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	648	0	0	0	0
3	61	0	4	0	9	0	100	1	0	0	0	0	0	0	29	18	13	0	0
0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0
0	38	0	3	0	10	0	579	1	0	0	0	0	0	5	38	34	8	0	0
0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0
0	40	0	3	1	4	0	156	0	0	0	0	1	0	1	25	34	11	0	3
3	74	0	0	0	6	2	29	1	2	0	0	0	0	3	8	3	13	0	1
206	491	64	136	3	344	19	1243	43	27	6	0	110	9	88	712	444	729	0	115
2	55	0	1	1	4	0	152	0	0	0	0	0	0	4	26	13	8	0	1
3	96	0	7	0	11	0	146	1	0	0	0	0	0	4	11	18	5	0	0
0	0	0	0	0	7	0	492	0	0	0	0	0	0	0	0	0	0	0	0
3	112	0	4	0	226	1	55	0	0	0	0	0	0	5	19	17	7	0	0
2	33	0	5	0	12	0	312	0	3	0	0	1	0	3	18	9	15	0	2
1	47	0	1	0	17	0	37	0	0	0	0	0	1	3	20	4	12	0	0
0	23	0	0	0	6	0	40	0	0	0	0	0	0	0	3	0	1	0	2
0	0	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	0	0
183	199	92	106	5	235	16	470	51	18	9	5	101	6	118	475	153	316	0	122
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	469	0	1	0	0
0	10	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
4	16	0	14	0	2	0	52	0	1	0	0	1	0	2	17	7	10	0	0
143	153	55	84	6	267	25	568	33	19	7	1	91	5	71	536	822	594	0	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0
4	10	0	2	0	15	1	80	1	0	0	0	0	0	3	9	47	20	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	0	0	0	0
0	22	0	1	0	6	1	71	0	0	0	0	0	0	5	49	6	5	0	0
0	100	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
140	312	25	86	0	414	14	446	25	47	4	10	74	21	84	462	170	610	1	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0
0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	0	6	0	9	0	80	0	1	0	0	0	0	3	14	5	14	0	0
146	329	12	82	0	293	18	440	29	15	4	0	98	3	64	380	172	234	0	61
0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0
1238	2696	311	1662	84	3642	231	98337	514	1821	19	170	1808	61	2311	11449	9274	13132	18	451
140	192	31	84	0	418	10	8687	35	18	6	3	89	1	37	421	162	384	0	38
0	14	0	0	0	0	0	53	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	332	0	0	0
0	25	0	5	0	8	0	42	1	3	0	0	0	1	4	8	7	10	0	0
132	207	8	116	0	216	25	534	31	38	6	3	80	1	56	391	144	247	0	58
1	3	0	1	0	7	0	362	0	0	0	0	0	0	0	18	9	4	0	0
2	0	0	1	0	6	0	47	0	0	0	0	0	0	1	10	4	7	0	0
0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
139	218	2	69	0	164	19	459	31	43	0	3	93	0	65	337	169	307	1	29
0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	6	0	4	0	101	1	0	0	0	0	0	0	10	6	2	0	0
156	99	2	76	3	194	15	441	38	52	5	3	96	3	45	404	135	512	0	34
0	1	0	5	0	0	0	28	0	0	0	0	3	0	3	5	11	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	14
2	5	0	1	0	3	0	35	0	0	0	0	0	0	8	10	12	16	0	0
3	2	0	2	0	7	0	32	3	0	0	0	0	0	2	22	1	9	0	0
89	131	21	77	2	139	16	776	18	22	10	2	87	11	56	355	154	324	0	7
0	4	0	3	0	5	0	38	0	0	0	0	0	0	0	7	18	5	0	0
0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	0	2	0	5	0	40	0	0	0	0	0	0	0	7	2	6	0	3
1	3	0	8	0	6	0	52	0	0	0	0	1	0	0	54	14	7	0	0
3	29	0	3	0	2	0	47	0	0	0	0	0	0	1	9	4	7	0	0
133	135	8	63	0	191	17	539	23	30	1	2	84	0	48	225	226	455	0	39
0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	0	2	0	2	0	33	0	0	0	0	0	1	3	57	3	3	0	1
0	0	0	12	0	2	0	38	0	0	0	0	0	0	2	31	0	7	0	0
109	124	11	82	1	163	20	513	24	35	3	0	85	3	54	256	183	199	0	21
0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
133	91	8	60	4	202	15	296	36	23	2	3	81	3	38	262	132	384	0	21
0	2	0	2	0	3	0	35	0	0	0	0	0	0	2	12	3	4	0	0
3	1	0	1	0	9	0	35	1	0	0	0	0	0	0	16	6	4	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0
89	62	18	72	1	205	23	230	24	24	4	3	86	5	56	236	153	395	0	34
106	44	9	66	5	141	23	245	15	13	7	5	77	3	40	311	132	383	0	29
474	1800	120	1345	18	2374	138	11280	195	643	15	109	267	58	1411	19057	4649	13642	9	387
93	82	4	128	3	318	8	488	17	23	5	0	74	4	46	360	198	390	2	22
0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	51	7	47	7	160	15	318	34	24	8	0	83	3	42	362	159	320	0	33
0	3	0	29	0	4	0	14	0	0	0	0	0	0	2	18	4	2	0	1
101	48	20	63	4	170	19	336	17	16	0	3	81	4	34	226	197	181	0	34
4	3	0	6	0	26	0	19	0	0	0	0	0	0	0	4	0	1	0	0
93	39	16	48	4	151	15	281	8	20	5	5	69	0	44	181	165	224	0	30
132	31	3	73	0	176	31	233	23	24	5	2	88	8	39	200	373	293	0	30
0	2	0	2	0	6	0	28	0	0	0	0	0	0	5	127	1	2	0	0
106	62	1	125	2	231	16	711	23	22	4	4	83	2	79	267	197	559	0	35
0	0	0	0	0	30	0	21	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0
105	46	11	73	0	177	14	376	10	23	5	0	77	1	29	208	107	524	0	15
80	121	3	52	2	129	10	229	12	18	3	4	55	4	39	333	143	321	0	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
81	110	15	49	1	137	17	341	13	12	2	2	83	3	20	254	135	221	2	12
0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
5	1	0	3	0	249	0	37	0	0	0	0	0	0	2	8	6	5	0	0
65	79	1	56	1	132	18	300	13	21	3	2	65	1	25	183	84	258	0	32
0	4	0	3	0	14	0	10	0	0	0	0	0	0	2	22	2	6	0	0
0	1	0	5	0	13	0	8	0	0	0	0	0	0	0	23	5	2	0	0
458	1803	136	1430	9	2324	119	10635	375	591	8	130	292	48	1414	12307	5593	11784	6	257
82	342	6	65	1	222	13	407	25	9	4	3	81	5	41	205	135	384	0	49
0	0	0	3	0	4	0	9	0	0	0	0	0	0	1	10	24	3	0	0
0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
83	73	15	116	0	136	20	741	13	19	3	4	65	1	28	227	94	284	0	12
91	79	6	82	5	133	18	275	20	26	5	7	75	1	25	305	89	389	0	8
2	4	0	3	0	14	0	48	0	0	0	0	0	0	2	4	3	2	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0
1	6	0	0	0	10	0	8	0	0	0	0	0	0	2	10	3	4	0	1
63	53	12	59	10	162	27	483	26	13	6	4	84	2	46	310	109	266	0	5
71	46	1	47	0	164	17	330	12	24	1	2	58	0	31	153	105	279	0	22
85	80	5	71	1	104	20	272	14	24	2	11	81	1	25	285	95	587	0	17
64	87	1	60	0	114	27	270	6	14	5	3	67	0	34	299	130	306	0	8
87	46	11	54	4	143	29	246	19	15	5	0	61	2	21	296	101	348	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0
0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
85	45	4	41	7	132	17	231	9	16	5	2	86	1	42	228	78	237	0	17
60	24	19	54	5	99	27	263	10	10	4	3	69	2	43	210	69	1262	0	8
0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	1856	121	1178	7	2410	120	8938	117	551	20	152	213	43	996	13523	4693	12122	7	310
89	59	16	113	1	166	13	362	26	21	4	0	75	3	16	288	126	363	0	11
0	4	0	1	0	19	0	3	0	0	0	0	2	0	2	2	4	2	0	0
0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	50	8	74	2	102	27	219	20	6	4	2	52	3	16	232	52	493	1	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
95	55	2	98	2	180	39	293	9	13	5	6	72	0	29	247	158	380	0	9
0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	54	0	60	1	101	33	255	13	8	2	3	68	1	7	294	112	440	0	12
79	32	13	70	5	109	21	192	4	16	4	6	76	3	24	234	98	564	0	17
92	29	3	72	1	136	31	236	18	13	0	1	64	1	30	248	89	471	0	39
74	21	4	73	2	118	29	249	4	8	2	1	69	3	15	227	74	228	1	11
0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0
86	19	15	69	1	127	22	240	13	15	4	4	84	0	12	220	94	408	0	52
0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	31	8	53	0	142	19	217	9	14	1	2	69	2	29	201	83	212	0	7
108	14	0	98	1	109	18	236	9	11	2	2	69	2	26	253	82	234	0	12
0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	30	0	21	0	0	0	0	0	0	0	0	0	0	0	0
3665	3491	461	2561	92	3080	1711	11382	1360	2915	206	209	2057	179	1228	11964	8602	14916	42	687
69	165	1	133	8	4914	12	543	32	9	3	7	81	1	45	259	141	430	0	43
9	3	0	5	0	32	0	369	1	1	0	0	7	0	1	4	10	8	0	0
0	0	0	7	0	17	0	3	0	0	0	0	0	0	0	66	3	3	0	0
0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	219	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	0
84	48	0	42	0	82	26	262	14	10	1	0	86	4	13	156	79	257	0	17
3	0	0	3	0	1	10	6	0	163	0	0	3	0	1	18	5	2	0	0
92	33	7	60	3	173	20	311	14	9	4	2	89	1	29	247	91	279	0	10
70	23	2	60	1	102	28	195	21	13	5	1	54	3	30	156	103	456	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0
64	36	15	89	1	167	20	184	11	15	5	1	53	1	16	141	91	219	0	7
89	45	1	51	0	97	16	944	28	13	6	1	59	0	72	244	94	363	0	32
95	36	5	77	0	98	18	192	14	18	0	4	62	2	31	240	79	280	0	17
81	20	2	51	4	129	24	176	14	10	0	1	62	1	19	199	200	346	0	9
82	60	7	44	3	123	15	232	19	11	0	0	49	1	35	212	93	199	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
74	26	2	39	1	82	26	269	7	11	0	4	65	0	17	293	80	529	3	6
407	1835	142	1066	18	1800	81	6952	183	541	8	172	254	46	624	4610	4137	11520	3	284
72	59	8	56	1	129	17	508	25	8	3	3	49	0	37	250	111	280	1	19
0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0
88	23	8	77	0	68	21	189	8	8	29	6	74	0	18	146	59	393	0	51
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	84	0	0	0
87	38	10	108	0	161	20	681	5	5	2	3	68	5	25	139	63	325	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0
81	16	1	59	2	108	18	241	25	10	2	2	70	0	16	261	89	312	0	9
85	16	4	63	2	76	15	166	11	9	3	2	51	5	18	204	71	271	0	5
69	34	1	59	0	90	12	360	6	8	2	3	58	4	25	203	94	443	0	11
63	27	2	72	1	69	18	225	9	8	1	2	94	0	16	220	90	164	1	51
0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0
61	35	6	49	0	111	19	244	20	6	1	0	60	1	18	160	150	239	0	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	2	0	0
68	20	2	44	0	96	9	203	13	8	5	2	54	0	20	207	96	214	0	4
63	20	1	45	1	82	13	194	15	9	2	1	55	0	19	174	103	316	0	2
495	1764	125	1061	4	1886	148	9458	223	634	7	114	235	36	512	3748	4223	10810	2	290
73	47	4	88	0	4904	9	283	11	7	3	1	51	14	37	178	81	303	0	29
0	2	0	4	0	25	0	80	0	1	0	0	9	0	0	7	3	10	0	0
0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	21	7	84	0	109	11	191	24	6	2	1	50	4	15	188	83	260	1	2
2	0	0	2	0	12	0	2	0	0	0	0	0	0	0	12	2	5	0	0
85	26	6	44	0	112	13	212	5	10	2	2	49	0	34	229	118	341	0	7
79	19	2	57	0	93	14	164	5	6	1	1	68	0	20	269	69	352	0	8
81	17	7	35	0	109	19	213	15	7	1	5	48	1	12	194	77	367	0	4
70	18	8	154	4	127	18	457	16	10	3	5	64	2	29	264	74	509	0	18
58	23	0	46	0	130	20	247	16	12	5	4	42	1	18	224	84	386	0	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
67	55	4	33	1	75	10	208	11	5	6	2	48	8	18	140	51	208	0	9
94	35	10	32	0	127	9	316	18	15	4	2	53	1	33	171	58	462	0	4
77	34	5	57	3	83	19	238	6	7	2	5	49	3	17	107	53	265	0	42
1	0	0	1	0	0	0	6	0	0	0	0	0	0	0	322	4	1	0	0
472	2195	121	1101	11	2239	133	42043	269	650	22	113	244	51	529	5554	4386	10902	10	272
86	68	2	100	5	168	12	376	14	16	3	1	62	3	53	202	115	725	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
78	15	4	61	0	88	12	170	22	20	0	8	54	3	13	168	73	315	0	12
103	25	1	51	0	86	12	213	11	16	48	3	38	1	9	152	101	441	0	20
78	25	6	41	0	106	9	165	22	3	1	1	61	2	14	152	72	641	0	11
83	13	6	45	0	112	14	219	12	6	1	2	131	0	16	142	72	309	0	17
72	22	4	36	1	91	10	163	10	6	2	8	55	1	22	253	76	304	0	23
94	13	0	35	0	104	14	266	6	17	3	1	39	1	23	220	55	357	0	13
1	1	0	0	0	2	0	8	1	0	0	0	0	0	0	0	6	5	0	44
81	21	4	43	1	101	9	360	12	14	4	3	54	2	15	156	66	366	0	16
74	21	1	43	2	110	6	214	13	3	0	0	56	0	16	194	84	557	0	18
85	12	1	44	0	86	6	196	7	25	3	0	51	0	27	234	100	313	0	14
365	1264	387	1045	5	2455	110	7506	147	635	18	177	202	49	518	3501	3852	12036	14	246
89	105	3	57	0	151	8	300	13	10	1	3	56	2	18	180	109	720	0	14
0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	31	4	67	1	82	10	129	7	5	2	5	44	1	16	208	78	220	0	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0
71	24	2	54	0	107	17	188	14	14	4	2	40	1	15	162	72	236	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0
95	40	13	63	0	101	15	156	8	21	2	1	47	0	46	215	68	232	0	24
87	25	4	41	0	81	12	169	2	6	4	2	26	1	16	256	74	238	0	16
75	42	13	51	4	146	15	197	10	8	4	0	53	0	22	145	98	571	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0
75	24	4	83	6	113	14	149	9	10	1	1	43	1	16	112	66	385	0	24
95	12	8	52	1	84	13	138	22	8	4	1	43	0	24	156	1001	351	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0
77	14	4	52	0	97	6	292	9	10	0	0	31	4	17	184	116	231	0	17
94	26	1	29	0	72	7	224	21	11	2	1	50	0	31	182	68	260	0	15
4292	8833	3481	8759	137	25813	1299	43851	1790	11380	238	840	3899	831	4430	27667	30270	55310	98	4819
3283	3626	1413	3222	50	12668	402	13706	297	2527	67	643	1008	305	1097	10267	10858	9805	19	1908
31	115	34	123	1	663	3	2876	10	23	1	6	58	28	59	445	868	269	0	141
4	20	1	4	0	122	0	329	0	3	2	0	10	0	1	86	40	5	0	0
0	0	0	0	0	21	0	81	0	0	0	0	6	0	0	15	3	3	0	0
0	0	0	1	0	8	0	9	0	0	0	0	0	0	0	67	0	2	0	1
0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	65	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	52	0	2	0	0
2	3	6	14	1	45	0	67	0	6	0	2	3	2	0	63	12	11	0	6
